hours_studied,attendance,assignments_completed,previous_score,passed
1.2386017948745964,87.17096015189279,5,49.3816357246654,0
6.2719802314611695,62.616998301176324,3,43.35024383936596,0
9.462072172824618,46.02204970570324,3,73.25412147716239,1
6.179267600882911,78.02674237259504,8,76.38710087596668,1
4.493529335858697,92.8078812060185,3,40.392584333828225,1
6.789593965981179,93.26521056483918,7,81.88021892303304,1
5.12427601442365,97.45980848853839,8,47.50318333810402,1
5.910551103843415,92.06232758600129,4,49.80457517496958,1
9.473183278988726,40.128455160728514,5,88.01658371905357,1
4.474923740206968,62.81446998480341,2,93.08161406898344,1
9.650715074415228,89.11255479433018,4,87.73294194278964,1
9.148155777604574,61.97518035990845,4,40.34339742456504,1
2.762120213103668,76.09291038278238,1,99.94873445675638,0
1.624251707876489,76.37901684247191,9,77.05087903476579,1
1.9070020123968399,61.90151824232939,5,65.74680350784928,0
1.1639964308639477,94.26843563687726,8,96.8388985427405,1
1.8499866468033557,70.19370072316705,10,87.21662767986155,0
7.147060960747211,67.88705235625005,6,78.42201277401156,1
1.6406978361420608,99.85082473971374,7,88.68780739374932,1
3.8707806726438516,69.610021844357,1,56.98266082945483,0
8.60387779872509,50.703895115714865,10,77.91069118081495,1
1.209447421622433,70.78416537180628,8,43.34060131108376,0
8.330216343300421,88.8410041311958,2,99.16004446869715,1
3.5366929729605996,86.61161961389689,9,71.22871900653824,1
2.0634834485949063,87.31490590650826,4,86.99660732047153,0
7.270634488277356,82.4814270398747,6,58.513791637172375,1
6.660485621018956,55.253069744001294,3,83.10121734926265,0
8.897248121743477,91.72504515041388,6,57.116942962855234,1
7.615639394234972,93.6066079225759,7,71.3003560872408,1
8.231328373463636,51.649161797112946,9,84.46943709804185,1
3.538311153141758,47.827338193083634,9,38.1531739307367,0
2.5969558940175053,98.53629811534672,3,54.97500959587538,0
7.755532764767725,92.09943781902207,4,68.14558642832678,1
8.261512653405376,93.59416883259681,10,53.37983942617185,1
9.91454627800606,93.1825830774637,2,51.641706432896115,1
4.713559092202838,72.50120944202371,4,49.71648627078985,0
4.348162772135049,78.78410419994799,7,45.94542752665531,0
7.987716646677971,72.7217711280185,2,89.42331937889415,1
4.06723186227716,43.072380951419746,4,94.65823905804147,0
9.376815930432082,84.73018512116636,9,79.01186137094297,1
8.725714766587107,70.31992200015281,0,32.09996589355537,1
4.860946246375165,78.86254448741379,1,85.03632365903013,1
7.757839610123476,70.15838829853212,2,67.23578887807557,1
7.7908858667621415,69.50867933934735,0,83.06770615185243,1
1.9281148195233935,50.307346568666006,10,60.613686156398074,0
9.1229761601161,56.72282290846894,10,32.88973404219639,1
5.547271352030714,49.53116151663735,8,77.72214901137586,1
8.438117194969674,51.73997773752055,8,61.08899447701086,1
3.880446409275506,98.3786428252183,4,91.18304468816726,1
9.059709056465804,49.186806746331904,3,81.66965557749992,1
4.502815108607468,56.15622545831246,4,55.169322344446655,0
1.0975388633226852,75.4353794643151,3,80.6857371848673,1
9.148437787773373,76.61071457419851,4,64.66460196146716,1
1.821580091075202,49.23844778462974,6,43.96107665816816,0
3.873822738313734,87.62304554711274,10,59.39204236081552,0
9.550557703457244,87.1121720747695,7,45.579367615605214,1
9.555464322438006,54.23906225223347,1,30.348356395686398,1
6.160940993109575,57.319978160527626,3,47.27570415124022,0
6.686534909528193,96.27927192756982,7,44.66649281357752,1
5.036009697804878,89.54028675876869,6,30.303583608083105,1
3.638896945282581,81.86782198375143,8,84.87477576701525,1
3.957980908329244,44.93399329063603,4,35.388945671959654,0
7.052666104693346,65.09584485415454,5,61.43413517572175,1
7.77137076493912,73.55811232460962,10,59.25182229879454,1
8.124211393532637,51.24467727902662,7,42.69856821138805,1
8.106563285150985,66.89359492649348,10,97.68079545761667,1
1.8208549274382133,76.0615526493214,4,72.2613523448801,1
5.449782742323233,59.64260080692395,8,86.94591320073852,1
1.5180288401497986,86.85668913702924,3,64.72983900644651,0
5.94575994091362,90.42697489832833,7,80.59683421610391,1
4.973774512360393,59.41656816604424,2,97.88454458182306,1
8.989337644824698,90.31942926954743,4,54.388378966217104,1
4.158235112968708,46.2145939661809,7,65.29846968969619,0
2.053603147848453,90.26374591735939,9,66.01758290844046,1
2.2869251384755227,49.165025900056996,6,99.4396371426897,1
7.85359568545725,44.975629150583565,0,46.316940247454916,0
6.56396256984635,78.50652426646067,3,77.2715256010955,0
1.9101040851051123,68.31624194531766,1,39.67607749189847,0
1.756961255034977,94.47343602476997,1,94.89514724379737,0
7.30872218313208,61.791351765450955,6,71.32673433011888,1
1.6548670572777417,57.229135806257716,2,90.1588068927629,0
8.396740533613206,70.0440943686519,2,92.66690810376554,1
7.3561800444084655,67.35677114611968,5,68.99769384729034,1
1.7321390257770979,60.66568277303129,5,77.74050898667389,0
1.7635394267667273,81.62447792189971,0,78.91044480202373,0
9.87975620651058,85.5737100348345,0,62.233657645613114,1
4.368437161805083,91.1790381418082,10,60.43867731118654,1
4.335779323602019,98.37139628262057,5,43.03317532847,1
8.315196105317522,55.99937152795027,6,56.874019235084646,1
9.525237196454729,82.96560894939769,8,99.35298583818884,1
9.874009574405838,63.65549412974471,3,48.89031039829401,1
7.780403667330475,80.62491831706649,9,83.37086360732727,1
4.386336269778242,68.55890142095322,5,34.15432290396471,1
1.7515064502880189,99.62638616607589,2,62.72281581853608,1
7.994322243346931,83.73412814744499,10,34.088709234200195,1
6.025638247622245,97.14947802605947,3,63.305995366552885,1
4.817998083222786,90.09817296887115,8,31.928672256656384,1
9.157189465852625,94.17406066980226,0,72.93063400387334,1
2.000777340755362,88.86515183288049,4,71.05563699852163,1
5.433625938617732,67.54954782255469,10,85.84902558412489,1
1.1021828029067717,55.10730720081306,6,70.83003415409429,0
5.217945777947136,62.219210527031336,2,94.81994136457513,1
1.5067294811365362,41.214173958397026,1,84.81732298520492,1
2.0693612464126474,71.43959004788003,10,39.285956422560254,1
2.057736220993944,70.30346801622451,1,48.58312318142636,0
6.842892719044572,71.5150278898293,0,31.836141843815547,0
7.71440391338881,98.44187349832383,4,57.02938011009651,1
6.250318885874437,94.68724020729036,2,65.66753776386153,1
9.659552936270877,49.70276669980648,10,96.21623741474465,1
4.373835215713337,62.13295129335335,6,66.5587202597273,0
3.571408776536747,65.43737076779571,0,84.67196293600628,0
8.817392153705143,61.631975071098864,8,48.76168088150308,1
3.0123625466750736,87.90975781623479,1,40.72109060811822,1
9.669002854965502,71.44226019205522,7,86.7585377678377,1
1.109390272208347,74.3259890182975,9,47.31976017622139,0
9.728909440368751,91.18081353927553,3,90.99345823697745,1
1.388439207555185,88.35568920492152,5,41.88949129843742,0
9.02028802328264,47.93269136921798,8,89.61105787105748,1
5.749309981776698,82.83487504501807,6,84.0993306052115,1
9.936683165073703,66.12616773412213,7,72.78544711984227,1
1.6641690826185898,57.67893418375003,6,89.51544744758313,1
5.984688559611887,43.00112925413118,1,53.14970825177231,0
9.72372282057189,69.23497362072706,8,41.62239019657714,1
5.707880597531339,61.32620084347188,0,40.992847257311894,0
6.664587743217362,55.090782380584045,1,48.92512396709928,0
7.261738200861554,81.68030377581745,2,61.2358992526037,1
5.090869582909959,86.16912323893521,2,91.32160055568588,1
6.648022720756571,54.68737114176549,9,36.26749565104156,1
6.258828807307902,42.966846200760834,3,94.06694311043246,0
9.110422094418901,90.92516203391409,4,94.78462972380603,1
1.409017423073121,40.5975844722582,5,80.90654734685054,0
3.528668706330073,96.22674963528831,0,93.01985295381627,0
9.553703356689029,77.65719243896235,7,83.89906411245735,1
9.012374055018247,59.31079811207922,5,66.98106756090276,1
5.100910775071417,54.78867457460417,9,72.05251583581611,1
6.581193380213831,40.54033985586852,8,73.97571335343079,1
3.496430646830194,54.128285020652626,4,38.88252966881777,0
2.6930904375138516,48.263698091028466,6,43.51378962622573,0
